# Alexandria ID,Compound,Formula,Charge,Multiplicity,CAS no.,ChemSpider ID,PubChem ID,StdInChI,InChIkey,DeltaHExp.,DeltaHError,DeltaHRef,DeltaHG4,S0Exp,S0Error,S0Ref,S0G4,Rotatable Bonds,Filename,Ring,PiStack,HBond,NumRotors,NumMethyl,SG
2348,fluorosulfanyl thiohypofluorite,F2S2,0.0,1.0,13709-35-8,109926,123323.0,InChI=1S/F2S2/c1-3-4-2,DKDSFVCSLPKNPV-UHFFFAOYSA-N,-336.44,0.0,38.0,-316.11,294.08,0.0,38.0,294.96,0.0,difluorodisulfane,0.0,0.0,0.0,1.0,0.0,0.0
2350,sulfite,O3S-2,-2.0,1.0,,1068,1099.0,"InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)/p-2",LSNNMFCWUKXFEE-UHFFFAOYSA-L,,,,-283.22,,,,259.54,0.0,sulfite,0.0,0.0,0.0,0.0,0.0,0.0
2351,dioxido-oxo-sulfanylidene-lambda-6-sulfane,S2O3-2,-2.0,1.0,14383-50-7,1054,,"InChI=1S/H2O3S2/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",,,,,-442.2,,,,293.33,0.0,thiosulfate,0.0,0.0,0.0,0.0,0.0,0.0
2352,1-phosphanylethanone,C2H5PO,0.0,1.0,80518-35-0,,,"InChI=1S/C2H5OP/c1-2(3)4/h4H2,1H3",,,,,-131.17,,,,312.34,0.0,acetylphosphane,0.0,0.0,0.0,0.0,1.0,0.0
2353,{[}(cyanoimino)methylene{]}azanide,C2N3-,-1.0,1.0,,,,InChI=1S/C2N3/c3-1-5-2-4/q-1,,,,,112.14,,,,275.71,0.0,cyanoimino-methylene-azanide,0.0,0.0,0.0,0.0,0.0,0.0
2354,dicyanamide,C2HN3,0.0,1.0,504-66-5,10012,,InChI=1S/C2HN3/c3-1-5-2-4/h5H,,,,,112.14,,,,275.71,0.0,dicyanamide,0.0,0.0,0.0,0.0,0.0,0.0
2355,prop-2-enamide,C3H5NO,0.0,1.0,122775-19-3,6331,6579.0,"InChI=1S/C3H5NO/c1-2-3(4)5/h2H,1H2,(H2,4,5)",HRPVXLWXLXDGHG-UHFFFAOYSA-N,-130.2,0.0,22.0,-128.84,301.08,0.0,22.0,313.13,1.0,acrylamide,0.0,0.0,0.0,1.0,0.0,0.0
2360,1-hydroxypropan-2-one,C3H6O2,0.0,1.0,116-09-6,21106125,8299.0,"InChI=1S/C3H6O2/c1-3(5)2-4/h4H,2H2,1H3",XLSMFKSTNGKWQX-UHFFFAOYSA-N,-366.0,0.0,22.0,-355.45,343.0,0.0,22.0,325.87,1.0,acetol,0.0,0.0,1.0,1.0,1.0,0.0
2374,2-(2-aminoethylamino)ethanol,C4H12N2O,0.0,1.0,111-41-1,7821,8112.0,"InChI=1S/C4H12N2O/c5-1-2-6-3-4-7/h6-7H,1-5H2",LHIJANUOQQMGNT-UHFFFAOYSA-N,-191.0,0.0,22.0,-182.19,447.0,0.0,22.0,394.69,4.0,n-aminoethyl-ethanolamine,0.0,0.0,0.0,4.0,0.0,0.0
2381,"benzene-1,2-diol",C6H6O2,0.0,1.0,120-80-3,13837760,289.0,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",YCIMNLLNPGFGHC-UHFFFAOYSA-N,-272.0,0.0,22.0,-270.07,345.0,0.0,22.0,335.98,0.0,12-benzenediol,0.0,0.0,0.0,0.0,0.0,0.0
2389,bicyclo[2.2.1]heptane,C7H12,0.0,1.0,279-23-2,8878,9233.0,"InChI=1S/C7H12/c1-2-7-4-3-6(1)5-7/h6-7H,1-5H2",UMRZSTCPUPJPOJ-UHFFFAOYSA-N,-53.6,0.0,22.0,-56.58,311.0,0.0,22.0,314.26,0.0,bicyclo-2-2-1-heptane,4.0,0.0,0.0,0.0,0.0,0.0
2392,bromo-chloro-difluoromethane,CBrClF2,0.0,1.0,353-59-3,9248,9625.0,"InChI=1S/CBrClF2/c2-1(3,4)5",MEXUFEQDCXZEON-UHFFFAOYSA-N,-431.37,0.0,22.0,-436.87,318.57,0.0,22.0,319.65,0.0,bromochlorodifluoromethane,0.0,0.0,0.0,0.0,0.0,0.0
2393,"1-bromo-1,2,2-trifluoroethene",C2BrF3,0.0,1.0,598-73-2,11237,11730.0,InChI=1S/C2BrF3/c3-1(4)2(5)6,AYCANDRGVPTASA-UHFFFAOYSA-N,-455.0,0.0,22.0,-455.67,335.0,0.0,22.0,333.46,0.0,bromotrifluoroethylene,0.0,0.0,0.0,0.0,0.0,0.0
2396,"3,4-dichlorobut-1-ene",C4H6Cl2,0.0,1.0,760-23-6,12431,12971.0,"InChI=1S/C4H6Cl2/c1-2-4(6)3-5/h2,4H,1,3H2",XVEASTGLHPVZNA-UHFFFAOYSA-N,-64.4,0.0,22.0,-54.17,371.0,0.0,22.0,356.65,2.0,34-dichloro-1-butene,0.0,0.0,0.0,2.0,0.0,0.0
2399,"1,1-dichloro-1,2,2,2-tetrafluoroethane",C2Cl2F4,0.0,1.0,374-07-2,9392,9775.0,"InChI=1S/C2Cl2F4/c3-1(4,5)2(6,7)8",BAMUEXIPKSRTBS-UHFFFAOYSA-N,-926.8,0.0,22.0,-936.96,367.3,0.0,22.0,368.31,0.0,11-dichlorotetrafluoroethane,0.0,0.0,0.0,1.0,0.0,0.0
2400,"(E)-1,4-dichlorobut-2-ene",C4H6Cl2,0.0,1.0,110-57-6,557415,642197.0,"InChI=1S/C4H6Cl2/c5-3-1-2-4-6/h1-2H,3-4H2/b2-1+",FQDIANVAWVHZIR-OWOJBTEDSA-N,-66.2,0.0,22.0,-53.65,383.0,0.0,22.0,363.85,2.0,14-dichloro-trans-2-butene,0.0,0.0,0.0,2.0,0.0,0.0
2417,N-ethyl-N-methylethanamine,C5H13N,0.0,1.0,616-39-7,11527,12022.0,"InChI=1S/C5H13N/c1-4-6(3)5-2/h4-5H2,1-3H3",GNVRJGIVDSQCOP-UHFFFAOYSA-N,-72.4,0.0,22.0,-73.32,377.4,0.0,22.0,364.56,2.0,nn-diethylmethylamine,0.0,0.0,0.0,2.0,3.0,0.0
2420,"2-chloro-1,1-difluoroethene",C2HClF2,0.0,1.0,359-10-4,9283,9664.0,InChI=1S/C2HClF2/c3-1-2(4)5/h1H,HTHNTJCVPNKCPZ-UHFFFAOYSA-N,-315.5,0.0,22.0,-351.18,302.88,0.0,22.0,302.49,0.0,2-chloro-11-difluoroethylene,0.0,0.0,0.0,0.0,0.0,0.0
2421,difluoro(methoxy)methane,C2H4F2O,0.0,1.0,359-15-9,9150605,10975404.0,"InChI=1S/C2H4F2O/c1-5-2(3)4/h2H,1H3",CGZAMBNIGLUBRY-UHFFFAOYSA-N,-642.8,0.0,22.0,-644.2,292.2,0.0,22.0,308.51,1.0,difluoromethyl-methyl-ether,0.0,0.0,0.0,1.0,1.0,0.0
2422,difluoromethoxy(trifluoro)methane,C2HF5O,0.0,1.0,3822-68-2,69852,77443.0,"InChI=1S/C2HF5O/c3-1(4)8-2(5,6)7/h1H",ACYQYBAHTSKBLM-UHFFFAOYSA-N,-1316.0,0.0,22.0,-1317.19,336.6,0.0,22.0,361.24,1.0,difluoromethyl-trifluoromethyl-ether,0.0,0.0,0.0,2.0,0.0,0.0
2433,"1,1-dimethoxyethane",C4H10O2,0.0,1.0,534-15-6,13854808,10795.0,"InChI=1S/C4H10O2/c1-4(5-2)6-3/h4H,1-3H3",SPEUIVXLLWOEMJ-UHFFFAOYSA-N,-389.7,0.0,22.0,-388.85,372.6,0.0,22.0,358.46,2.0,11-dimethoxyethane,0.0,0.0,0.0,2.0,3.0,0.0
2437,dimethyl silane,C2H8Si,0.0,1.0,1111-74-6,59572,,"InChI=1S/C2H8Si/c1-3-2/h3H2,1-2H3",,-94.7,0.0,22.0,-89.65,299.53,0.0,22.0,302.86,0.0,dimethyl-silane,0.0,0.0,0.0,0.0,2.0,0.0
2443,"2,2-dimethylpropan-1-ol",C5H12O,0.0,1.0,75-84-3,6164,6404.0,"InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3",KPSSIOMAKSHJJG-UHFFFAOYSA-N,-302.1,0.0,22.0,-318.72,370.0,0.0,22.0,353.71,1.0,22-dimethyl-1-propanol,0.0,0.0,0.0,1.0,3.0,0.0
2458,chloro(dimethyl)silane,C2H7ClSi,0.0,1.0,1066-35-9,59496,,"InChI=1S/C2H7ClSi/c1-4(2)3/h4H,1-2H3",,-292.6,0.0,22.0,-278.32,332.41,0.0,22.0,335.62,0.0,dimethylchlorosilane,0.0,0.0,0.0,0.0,2.0,0.0
2460,dichloro(dimethyl)silane,C2H6Cl2Si,0.0,1.0,75-78-5,6158,6398.0,"InChI=1S/C2H6Cl2Si/c1-5(2,3)4/h1-2H3",LIKFHECYJZWXFJ-UHFFFAOYSA-N,-448.3,0.0,22.0,-468.02,361.3,0.0,22.0,365.89,0.0,dimethyldichlorosilane,0.0,0.0,0.0,0.0,2.0,0.0
2462,2-(dimethylamino)ethanol,C4H11NO,0.0,1.0,108-01-0,13854944,7902.0,"InChI=1S/C4H11NO/c1-5(2)3-4-6/h6H,3-4H2,1-2H3",UEEJHVSXFDXPFK-UHFFFAOYSA-N,-202.0,0.0,22.0,-195.69,384.0,0.0,22.0,359.45,2.0,dimethylethanolamine,0.0,0.0,0.0,2.0,2.0,0.0
2504,"1,4-bis(ethenyl)benzene",C10H10,0.0,1.0,105-06-6,59432,66041.0,"InChI=1S/C10H10/c1-3-9-5-7-10(4-2)8-6-9/h3-8H,1-2H2",WEERVPDNCOGWJF-UHFFFAOYSA-N,212.8,0.0,22.0,210.05,400.5,0.0,22.0,399.45,2.0,p-divinylbenzene,0.0,0.0,0.0,2.0,0.0,0.0
2519,oxiran-2-ylmethanol,C3H6O2,0.0,1.0,556-52-5,10691,11164.0,"InChI=1S/C3H6O2/c4-1-3-2-5-3/h3-4H,1-2H2",CTKINSOISVBQLD-UHFFFAOYSA-N,-245.3,0.0,22.0,-238.11,321.5,0.0,22.0,309.86,1.0,23-epoxy-1-propanol,0.0,0.0,1.0,1.0,0.0,0.0
2520,"2,2-dimethyloxirane",C4H8O,0.0,1.0,558-30-5,10735,11208.0,"InChI=1S/C4H8O/c1-4(2)3-5-4/h3H2,1-2H3",GELKGHVAFRCJNA-UHFFFAOYSA-N,-130.8,0.0,22.0,-139.28,300.7,0.0,22.0,308.61,0.0,12-epoxy-2-methylpropane,0.0,0.0,0.0,0.0,2.0,0.0
2523,ethanesulfonyl chloride,C2H5ClO2S,0.0,1.0,594-44-5,11177,11667.0,"InChI=1S/C2H5ClO2S/c1-2-6(3,4)5/h2H2,1H3",FRYHCSODNHYDPU-UHFFFAOYSA-N,,,,-402.06,341.2,0.0,22.0,353.13,1.0,ethanesulfonyl-chloride,0.0,0.0,0.0,1.0,1.0,0.0
2532,2-ethylaniline,C8H11N,0.0,1.0,578-54-1,13860641,11357.0,"InChI=1S/C8H11N/c1-2-7-5-3-4-6-8(7)9/h3-6H,2,9H2,1H3",MLPVBIWIRCKMJV-UHFFFAOYSA-N,33.3,0.0,22.0,34.11,402.0,0.0,22.0,372.2,1.0,o-ethylaniline,0.0,0.0,0.0,1.0,1.0,0.0
2538,2-propoxyethanol,C5H12O2,0.0,1.0,2807-30-9,16778,17756.0,"InChI=1S/C5H12O2/c1-2-4-7-5-3-6/h6H,2-5H2,1H3",YEYKMVJDLWJFOA-UHFFFAOYSA-N,-421.0,0.0,22.0,-417.26,438.0,0.0,22.0,397.7,4.0,ethylene-glycol-monopropyl-ether,0.0,0.0,0.0,4.0,1.0,0.0
2544,4-ethylmorpholine,C6H13NO,0.0,1.0,100-74-3,7244,7525.0,"InChI=1S/C6H13NO/c1-2-7-3-5-8-6-4-7/h2-6H2,1H3",HVCNXQOWACZAFN-UHFFFAOYSA-N,-183.5,0.0,22.0,-178.4,293.7,0.0,22.0,364.73,1.0,n-ethylmorpholine,3.0,0.0,0.0,1.0,1.0,0.0
2551,4-ethylphenol,C8H10O,0.0,1.0,123-07-9,28982,31242.0,"InChI=1S/C8H10O/c1-2-7-3-5-8(9)6-4-7/h3-6,9H,2H2,1H3",HXDOZKJGKXYMEW-UHFFFAOYSA-N,-144.05,0.0,22.0,-146.04,390.54,0.0,22.0,380.16,1.0,p-ethylphenol,0.0,0.0,0.0,1.0,1.0,0.0
2564,trichlorogallane,Cl3Ga,0.0,1.0,13450-90-3,24229,26010.0,InChI=1S/3ClH.Ga/h3*1H;/q;;;+3/p-3,UPWPDUACHOATKO-UHFFFAOYSA-K,-447.7,0.0,22.0,-442.85,334.4,0.0,22.0,340.44,0.0,gallium-trichloride,0.0,0.0,0.0,0.0,0.0,0.0
2567,"2-bromo-2-chloro-1,1,1-trifluoroethane",C2HBrClF3,0.0,1.0,200-912-0,3441,3562.0,"InChI=1S/C2HBrClF3/c3-1(4)2(5,6)7/h1H",BCQZXOMGPXTTIC-UHFFFAOYSA-N,-690.4,0.0,22.0,-704.87,366.0,0.0,22.0,365.4,0.0,halothane,0.0,0.0,0.0,1.0,0.0,0.0
2585,"1,1,1,2,2,2-hexachloroethane",C2Cl6,0.0,1.0,67-72-1,5979,6214.0,"InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8",VHHHONWQHHHLTI-UHFFFAOYSA-N,-138.91,0.0,22.0,-162.89,397.88,0.0,22.0,405.55,0.0,hexachloroethane,0.0,0.0,0.0,1.0,0.0,0.0
2594,"1,1,2,3,4,4-hexafluorobuta-1,3-diene",C4F6,0.0,1.0,685-63-2,62837,69636.0,InChI=1S/C4F6/c5-1(3(7)8)2(6)4(9)10,LGPPATCNSOSOQH-UHFFFAOYSA-N,-942.0,0.0,22.0,-971.12,373.0,0.0,22.0,398.05,1.0,hexafluoro-13-butadiene,0.0,0.0,0.0,1.0,0.0,0.0
2595,"1,1,1,3,3,3-hexafluoropropan-2-one",C3F6O,0.0,1.0,684-16-2,13846015,12695.0,"InChI=1S/C3F6O/c4-2(5,6)1(10)3(7,8)9",VBZWSGALLODQNC-UHFFFAOYSA-N,-1460.0,0.0,22.0,-1419.42,394.0,0.0,22.0,398.91,0.0,hexafluoroacetone,0.0,0.0,0.0,2.0,0.0,0.0
2596,"1,1,1,2,2,2-hexafluoroethane",C2F6,0.0,1.0,76-16-4,6191,6431.0,"InChI=1S/C2F6/c3-1(4,5)2(6,7)8",WMIYKQLTONQJES-UHFFFAOYSA-N,-1343.9,0.0,22.0,-1344.81,338.2,0.0,22.0,348.33,0.0,hexafluoroethane,0.0,0.0,0.0,1.0,0.0,0.0
2597,"1,1,1,3,3,3-hexafluoropropane",C3H2F6,0.0,1.0,690-39-1,12199,12722.0,"InChI=1S/C3H2F6/c4-2(5,6)1-3(7,8)9/h1H2",NSGXIBWMJZWTPY-UHFFFAOYSA-N,-1368.0,0.0,22.0,-1406.65,377.3,0.0,22.0,378.12,0.0,111333-hexafluoropropane,0.0,0.0,0.0,2.0,0.0,0.0
2598,"1,1,1,2,3,3-hexafluoropropane",C3H2F6,0.0,1.0,431-63-0,71342,79009.0,"InChI=1S/C3H2F6/c4-1(2(5)6)3(7,8)9/h1-2H",FYIRUPZTYPILDH-UHFFFAOYSA-N,-1333.0,0.0,22.0,-1324.17,383.4,0.0,22.0,382.7,1.0,111233-hexafluoropropane,0.0,0.0,0.0,2.0,0.0,0.0
2599,"1,1,2,3,3,3-hexafluoroprop-1-ene",C3F6,0.0,1.0,116-15-4,8001,8302.0,"InChI=1S/2C3F6/c2*4-1(2(5)6)3(7,8)9",HCDGVLDPFQMKDK-UHFFFAOYSA-N,-1079.0,0.0,22.0,-1148.64,,,,376.78,0.0,hexafluoropropylene,0.0,0.0,0.0,2.0,0.0,0.0
2609,hexan-3-ol,C6H14O,0.0,1.0,623-37-0,11678,12178.0,"InChI=1S/C6H14O/c1-3-5-6(7)4-2/h6-7H,3-5H2,1-2H3",ZOCHHNOQQHDWHG-UHFFFAOYSA-N,-331.8,0.0,22.0,-335.73,432.3,0.0,22.0,392.1,3.0,3-hexanol,0.0,0.0,0.0,3.0,2.0,0.0
2624,"benzene-1,4-diol",C6H6O2,0.0,1.0,123-31-9,764,785.0,"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H",QIGBRXMKCJKVMJ-UHFFFAOYSA-N,-269.4,0.0,22.0,-259.9,351.1,0.0,22.0,336.32,0.0,p-hydroquinone,0.0,0.0,0.0,0.0,0.0,0.0
2625,2-hydroxy-1-phenylethanone,C8H8O2,0.0,1.0,582-24-1,61765,68490.0,"InChI=1S/C8H8O2/c9-6-8(10)7-4-2-1-3-5-7/h1-5,9H,6H2",ZWVHTXAYIKBMEE-UHFFFAOYSA-N,,,,-213.93,,,,391.06,2.0,2-hydroxyacetophenone,0.0,0.0,1.0,2.0,0.0,0.0
2632,(2R)-2-hydroxypropyl acrylate,C6H10O3,0.0,1.0,999-61-1,32786997,,"InChI=1S/C6H10O3/c1-3-6(8)9-4-5(2)7/h3,5,7H,1,4H2,2H3",,-529.8,0.0,22.0,-489.12,498.5,0.0,22.0,424.76,4.0,2-hydroxypropyl-acrylate,0.0,0.0,3.0,4.0,1.0,0.0
2634,quinolin-8-ol,C9H7NO,0.0,1.0,148-24-3,8318,1923.0,"InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H",MCJGNVYPOGVAJF-UHFFFAOYSA-N,21.5,0.0,22.0,0.54,396.0,0.0,22.0,359.3,0.0,8-hydroxyquinoline,0.0,0.0,0.0,0.0,0.0,0.0
2637,2-methylpropyl prop-2-enoate,C7H12O2,0.0,1.0,106-63-8,7531,7819.0,"InChI=1S/C7H12O2/c1-4-7(8)9-5-6(2)3/h4,6H,1,5H2,2-3H3",CFVWNXQPGQOHRJ-UHFFFAOYSA-N,-394.0,0.0,22.0,-355.88,474.0,0.0,22.0,427.78,4.0,isobutyl-acrylate,0.0,0.0,0.0,4.0,2.0,0.0
2660,2-sulfanylethanol,C2H6OS,0.0,1.0,60-24-2,1512,1567.0,"InChI=1S/C2H6OS/c3-1-2-4/h3-4H,1-2H2",DGVVWUTYPXICAM-UHFFFAOYSA-N,-197.0,0.0,22.0,-191.8,326.0,0.0,22.0,320.95,1.0,2-mercaptoethanol,0.0,0.0,0.0,1.0,0.0,0.0
2662,methanesulfonyl chloride,CH3ClO2S,0.0,1.0,124-63-0,29037,31297.0,"InChI=1S/CH3ClO2S/c1-5(2,3)4/h1H3",QARBMVPHQWIHKH-UHFFFAOYSA-N,,,,-375.43,312.6,0.0,22.0,321.04,0.0,methanesulfonyl-chloride,0.0,0.0,0.0,0.0,1.0,0.0
2667,2-methyl-1-benzothiophene,C9H8S,0.0,1.0,1195-14-8,64114,70952.0,"InChI=1S/C9H8S/c1-7-6-8-4-2-3-5-9(8)10-7/h2-6H,1H3",BLZKSRBAQDZAIX-UHFFFAOYSA-N,119.5,0.0,22.0,122.34,,,,373.63,0.0,2-methyl-benzothiophene,0.0,0.0,0.0,0.0,1.0,0.0
2668,methyl 2-chloroacetate,C3H5ClO2,0.0,1.0,96-34-4,13872667,7295.0,"InChI=1S/C3H5ClO2/c1-6-3(5)2-4/h2H2,1H3",QABLOFMHHSOFRJ-UHFFFAOYSA-N,-449.0,0.0,22.0,-413.99,373.0,0.0,22.0,357.88,2.0,methyl-chloroacetate,0.0,0.0,0.0,2.0,1.0,0.0
2669,methyl carbonochloridate,C2H3ClO2,0.0,1.0,79-22-1,6337,6586.0,InChI=1S/C2H3ClO2/c1-5-2(3)4/h1H3,XMJHPCRAQCTCFT-UHFFFAOYSA-N,-424.0,0.0,22.0,-401.62,312.0,0.0,22.0,315.76,1.0,methyl-chloroformate,0.0,0.0,0.0,1.0,1.0,0.0
2670,chloro(methyl)silicon,CH5ClSi,0.0,1.0,993-00-0,55185,,"InChI=1S/CH5ClSi/c1-3-2/h3H2,1H3",,-215.0,0.0,22.0,-207.06,298.28,0.0,22.0,298.14,0.0,methyl-chlorosilane,0.0,0.0,0.0,0.0,1.0,0.0
2672,methyl dichlorosilane,CH4Cl2Si,0.0,1.0,75-54-7,6136,,"InChI=1S/CH4Cl2Si/c1-4(2)3/h4H,1H3",,-402.0,0.0,22.0,-390.49,328.7,0.0,22.0,329.99,0.0,methyl-dichlorosilane,0.0,0.0,0.0,0.0,1.0,0.0
2673,2-[2-hydroxyethyl(methyl)amino]ethanol,C5H13NO2,0.0,1.0,105-59-9,7479,7767.0,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,-380.07,0.0,22.0,-365.45,470.9,0.0,22.0,433.57,4.0,methyl-diethanolamine,0.0,0.0,0.0,4.0,1.0,0.0
2679,2-methylsulfanylpropane,C4H10S,0.0,1.0,1551-21-9,14512,15246.0,"InChI=1S/C4H10S/c1-4(2)5-3/h4H,1-3H3",ROSSIHMZZJOVOU-UHFFFAOYSA-N,-89.6,0.0,22.0,-92.67,359.0,0.0,22.0,349.4,1.0,methyl-isopropyl-sulfide,0.0,0.0,0.0,1.0,3.0,0.0
2681,"3-methylfuran-2,5-dione",C5H4O3,0.0,1.0,616-02-4,11517,12012.0,"InChI=1S/C5H4O3/c1-3-2-4(6)8-5(3)7/h2H,1H3",AYKYXWQEBUNJCN-UHFFFAOYSA-N,-447.19,0.0,22.0,-452.48,379.7,0.0,22.0,345.63,0.0,methyl-maleic-anhydride,0.0,0.0,0.0,0.0,1.0,0.0
2683,1-methylsulfanylbutane,C5H12S,0.0,1.0,628-29-5,11834,12339.0,"InChI=1S/C5H12S/c1-3-4-5-6-2/h3-5H2,1-2H3",WCXXISMIJBRDQK-UHFFFAOYSA-N,-102.0,0.0,22.0,-104.56,411.8,0.0,22.0,386.93,3.0,methyl-n-butyl-sulfide,0.0,0.0,0.0,3.0,2.0,0.0
2684,1-methoxypentane,C6H14O,0.0,1.0,628-80-8,62620,69412.0,"InChI=1S/C6H14O/c1-3-4-5-6-7-2/h3-6H2,1-2H3",DBUJFULDVAZULB-UHFFFAOYSA-N,-278.0,0.0,22.0,-281.16,432.0,0.0,22.0,398.33,4.0,methyl-n-pentyl-ether,0.0,0.0,0.0,4.0,2.0,0.0
2688,1-methylsulfanylpentane,C6H14S,0.0,1.0,1741-83-9,14860,15620.0,"InChI=1S/C6H14S/c1-3-4-5-6-7-2/h3-6H2,1-2H3",FOJGPFUFFHWGFQ-UHFFFAOYSA-N,-122.0,0.0,22.0,-126.02,450.74,0.0,22.0,418.94,4.0,methyl-pentyl-sulfide,0.0,0.0,0.0,4.0,2.0,0.0
2689,2-methoxybutane,C5H12O,0.0,1.0,6795-87-5,21740,23238.0,"InChI=1S/C5H12O/c1-4-5(2)6-3/h5H,4H2,1-3H3",FVNIMHIOIXPIQT-UHFFFAOYSA-N,-275.0,0.0,22.0,-274.27,384.0,0.0,22.0,362.58,2.0,methyl-sec-butyl-ether,0.0,0.0,0.0,2.0,3.0,0.0
2691,"3-methylthiolane 1,1-dioxide",C5H10O2S,0.0,1.0,872-93-5,71450,79119.0,"InChI=1S/C5H10O2S/c1-5-2-3-8(6,7)4-5/h5H,2-4H2,1H3",CMJLMPKFQPJDKP-UHFFFAOYSA-N,-420.0,0.0,22.0,-383.52,372.0,0.0,22.0,374.68,0.0,3-methylsulfolane,2.0,0.0,0.0,0.0,1.0,0.0
2692,dichloro-ethenyl-methylsilane,C3H6Cl2Si,0.0,1.0,124-70-9,29039,31299.0,"InChI=1S/C3H6Cl2Si/c1-3-6(2,4)5/h3H,1H2,2H3",YLJJAVFOBDSYAN-UHFFFAOYSA-N,-376.56,0.0,22.0,-347.03,,,,386.86,1.0,methyl-vinyl-dichlorosilane,0.0,0.0,0.0,1.0,1.0,0.0
2694,"2-methylpentane-1,3-diol",C6H14O2,0.0,1.0,149-31-5,55050,61099.0,"InChI=1S/C6H14O2/c1-3-6(8)5(2)4-7/h5-8H,3-4H2,1-2H3",SPXWGAHNKXLXAP-UHFFFAOYSA-N,-484.0,0.0,22.0,-488.77,465.3,0.0,22.0,412.33,3.0,2-methyl-13-pentanediol,0.0,0.0,0.0,3.0,2.0,0.0
2708,3-methylbutan-2-ol,C5H12O,0.0,1.0,598-75-4,11239,11732.0,"InChI=1S/C5H12O/c1-4(2)5(3)6/h4-6H,1-3H3",MXLMTQWGSQIYOW-UHFFFAOYSA-N,-313.5,0.0,22.0,-318.94,379.4,0.0,22.0,357.45,1.0,3-methyl-2-butanol,0.0,0.0,0.0,1.0,3.0,0.0
2713,(E)-2-methylpent-2-enal,C6H10O,0.0,1.0,14250-96-5,11677,5319754.0,"InChI=1S/C6H10O/c1-3-4-6(2)5-7/h4-5H,3H2,1-2H3/b6-4+",IDEYZABHVQLHAF-GQCTYLIASA-N,-200.6,0.0,22.0,-149.58,409.3,0.0,22.0,376.32,2.0,2-methyl-2-pentenal,0.0,0.0,0.0,2.0,2.0,0.0
2720,2-methylbutanal,C5H10O,0.0,1.0,96-17-3,7012,7284.0,"InChI=1S/C5H10O/c1-3-5(2)4-6/h4-5H,3H2,1-2H3",BYGQBDHUGHBGMD-UHFFFAOYSA-N,-235.2,0.0,22.0,-231.12,369.0,0.0,22.0,359.07,2.0,2-methylbutyraldehyde,0.0,0.0,0.0,2.0,2.0,0.0
2728,trichloro(methyl)germane,CH3Cl3Ge,0.0,1.0,993-10-2,63615,70436.0,"InChI=1S/CH3Cl3Ge/c1-5(2,3)4/h1H3",FEFXFMQVSDTSPA-UHFFFAOYSA-N,,,,-451.49,355.3,0.0,22.0,380.32,0.0,methylgermanium-trichloride,0.0,0.0,0.0,0.0,1.0,0.0
2732,1-methyl-1H-indene,C10H10,0.0,1.0,767-59-9,12482,13024.0,"InChI=1S/C10H10/c1-8-6-7-9-4-2-3-5-10(8)9/h2-8H,1H3",LRTOHSLOFCWHRF-UHFFFAOYSA-N,143.1,0.0,22.0,130.14,374.5,0.0,22.0,362.62,0.0,1-methylindene,0.0,0.0,0.0,0.0,1.0,0.0
2733,2-methyl-1H-indene,C10H10,0.0,1.0,2177-47-1,15727,16587.0,"InChI=1S/C10H10/c1-8-6-9-4-2-3-5-10(9)7-8/h2-6H,7H2,1H3",YSAXEHWHSLANOM-UHFFFAOYSA-N,138.7,0.0,22.0,119.31,379.6,0.0,22.0,366.02,0.0,2-methylindene,0.0,0.0,0.0,0.0,1.0,0.0
2743,2-methylthiolane,C5H10S,0.0,1.0,1795-09-1,14940,15711.0,"InChI=1S/C5H10S/c1-5-3-2-4-6-5/h5H,2-4H2,1H3",AJPGNQYBSTXCJE-UHFFFAOYSA-N,-64.2,0.0,22.0,-66.08,348.86,0.0,22.0,334.71,0.0,2-methylthiacyclopentane,2.0,0.0,0.0,0.0,1.0,0.0
2747,methylurea,C2H6N2O,0.0,1.0,598-50-5,11227,11719.0,"InChI=1S/C2H6N2O/c1-4-2(3)5/h1H3,(H3,3,4,5)",XGEGHDBEHXKFPX-UHFFFAOYSA-N,-232.54,0.0,22.0,-228.05,305.8,0.0,22.0,318.88,0.0,monomethyl-urea,0.0,0.0,0.0,1.0,1.0,0.0
2754,"2,2-dimethylpropane-1,3-diol",C5H12O2,0.0,1.0,126-30-7,13835293,31344.0,"InChI=1S/C5H12O2/c1-5(2,3-6)4-7/h6-7H,3-4H2,1-2H3",SLCVBVWXLSEKPL-UHFFFAOYSA-N,-475.6,0.0,22.0,-466.49,416.7,0.0,22.0,374.68,2.0,neopentyl-glycol,0.0,0.0,0.0,2.0,2.0,0.0
